File Name,Description
kki.inactive.connect..>,"KKIS.28041999.002.b Security Advisory describes a common vulnerability with a wide variety of software applications that utilize tcp connections and do not properly close connections within a reasonable, secure time frame. Exploit code included to test for ""inactive connection"" vulnerabilities. KKI Security Team."
kki.rpc.libc.DoS.txt,Security vulnerabilities in several RPC implementations allow remote attacker to execute Denial of Service attacks. Exploit code included.
linux.2.x.ipc.DoS.tx..>,"Linux 2.x IPC vulnerability permits local users to exhaust memory, launching effective Denial of Service attack. Exploit code and recommended fix included."
linux.2.x.mmap.DoS.t..>,"Linux 2.x mmap vulnerability permits local users to exhaust memory, launching effective Denial of Service attack. Exploit code and recommended fix included."
linux.tos.field.high..>,"This patch sets the tos field for IP headers to high priority and optimizes the IP connection for throughput, which has real effects on cisco routers."
lock-exploit.c,"Exploit code for Pine 4.xx and CAC.Washington.EDU ipop3d 4.xx lockfile vulnerabilities, allowing local Denial of Service execution by non-privileged users."
lotus.notes.time.txt,"Lotus Notes handles time zones and system time improperly, resulting in missed meetings, luser time-space confusion, black holes, mass hysteria, disorientation, and, in extreme cases, impotence and the contraction of obscure fungal infections. Patch included. The real solution is for everybody to switch to GMT/UTC though."
mac.DoS.txt,"The popular Responder.cgi script for MacHTTP CGI Servers contains a buffer overflow that allows remote attacker to launch Denial of Service attack. Exploit description, program, source code included. Discovered by Epic, Macintosh Security. Thanks to Freaks Macintosh Archives for the heads up."
mc-kill.c,Yet another bug in Midnight Commander 4.xx - this security hole allows local user to potentially gain root privileges due to improper handling of negative file sizes by MC and resulting core dumps.
melissa.txt,"An excellent report analyzing the Melissa macro virus by Rob Slade. Also, check out melissavirus.com for more detailed information."
microsoft.virus.txt,"Microsoft releases virus infected MS Word documents on their own web site! If you have visited http://www.microsoft.com/uk/business_technology/dns/ecommerce/financial/case.htm recently to find out more about MS Exchange and E-commerce, then you should scan for the W97M/Marker.C virus on your network. This has happened nume"
midnight.commander.4..>,Creation of insecure temp files by Midnight Commander 4.x open security hole allowing potential for execution of embedded code.
mole.cfm,"Cold Fusion exploit template that allows remote attacker to upload, download, and delete files on vulnerable ColdFusion application servers. By Kevin Klinsky, L0pht Heavy Industries."
ms.outlook.spoof.txt,"Microsoft Outlook 98 allows remote attacker to ""spoof"" Reply-To address in emails, resulting in possible confidential data and trust compromises."
msie.5.0-0.001.perce..>,"Microsoft Internet Explorer 5.0 contains security vulnerabilities that allow remote attacker to retrieve local files and ""spoof windows"". Exploit code examples included. Discovered by Georgi Guninski."
msie.5.0.bookmark.tx..>,"Yet another privacy hole in Microsoft Internet Explorer 5.0, this time a ""feature"" that inadvertantly informs web masters when a visitor using MSIE 5.0 bookmarks their site."
msie.5.0.egg.txt,Microsoft Internet Explorer 5.0 contains a couple of interesting eggs.
msie.5.0.local.files..>,Microsoft Internet Explorer 5.0 DHTML edit control security hole allows remote attacker to read and grab files. Complete exploit code included; no vendor patch; temporary suggested workarounds included.
msie.fixes.4.99.txt,Microsoft has released patches for several of the many security vulnerabilities in Internet Explorer 5.0.
netbsd.svr4.dev.txt,NetBSD SVR4 compatibility device creation vulnerability allows a regular user to arbitrarily read or write any data stored on the NetBSD portion of the first IDE disk configured by the system.
netbsd.symlink-DoS.t..>,"NetBSD security vulnerability exists in which unprivileged users can trigger a file-system locking error, causing the system to panic or hang. Exploit included; vendor kernel patch fix information included."
netcache.snmp.public..>,"NetApps C630 Netcache v3.3.1 (latest release) allows anyone to retrieve SNMP-Information, regardless of the community-name setting/configurations."
netscape.4.5.passwd...>,Exploit script that retrieves and decrypts user passwords from Netscape 4.5 ~user/.netscape/liprefs.js files. Perl version of the exploit included too.
norton.antivirus.pas..>,"Norton AntiVirus for Microsoft stores admin passwords in clear text, allowing remote attacker to compromise file and system integrity via the included web interface. No vendor patches available, and no really adequate fixes suggested yet."
novell.remote.nlm.pa..>,"Novell Remote.NLM password decryption exploit program, with full source code included. 9k. By TheRuiner."
nt+exceed.DoS.txt,Hummingbird's Exceed X emulator (all versions up to and including 6.x?) for Windows 95/98/NT allows remote attacker to execute simple Denial of Service attack.
nt.messagebox.DoS.tx..>,Windows NT server Denial of Service attack exists in which any local user on client machine can cause server to hang by sending large number of message boxes within short time period.
nt.ntfs.mft.txt,"Microsoft MFT bug allows any user with write permissions to effectively destroy your entire NTFS volume, forcing you to reformat."
nt.rsh.rcp.txt,"Windows NT versions of rcp/rsh allows remote attacker to gain access. Exploit example included. Solution is to simply not run rsh, rlogin and rexec at all."
nt4+sp4+ras.pptp.DoS..>,Denial of Service attack *appears* to exist with Windows NT4+SP4+RAS. Exploit description included; the actual configurations/versions affected is not yet clear.
nt4+sp4.filename.len..>,Windows NT4+SP4 contains bug related to long filenames that causes server crashes when MAX_PATH limit is exceeded.
nt4+sp4.timedate.txt,"Yet another timezone problem with Windows NT4+SP4. Several possible solutions included, but the REAL answer is to use GMT/UTC exclusively."
nt4.trojaned.profile..>,"Bad permissions on Windows NT ProfileList registry subkeys allow any malicious NT user to cause other users of the system to load a ""trojaned"" profile that could lead to a system compromise. Exploit description and vendor solution included. By Mnemonix."
outlook.express.zone..>,"Security/Privacy vulnerability in Microsoft Outlook Express allows anybody in ""internet zone"" to retrieve privileged information about your E-mail. Exploit script included."
perlshop.cc.txt,Can somebody find a Shopping Cart that does NOT expose customer credit card data?  Perlshop (www.arpanet.com/PerlShop) is also vulnerable; add another one to the growing list of e-commerce products.
pine.4.xx.bof.txt,Buffer overflow in Pine 4.xx can be used by local user to gain increased (possibly root) privileges.
pine.4.xx.lockfile.t..>,Lockfile vulnerability in Pine 4.xx can be used to launch local Denial of Service attacks. Exploit code and recommended fix included.
poink.c,"Exploit code for Denial of Service attack against Windows 95/98/NT machines, based on Windows handling of ARP packets. Requires the recently released libnet-0.99.tgz. By route."
procmail.overflows.t..>,"Security vulnerability in all versions of procmail previous to 3.12 contain heap-allocated buffer overflows, allowing remote attacker to execute hostile code, and permitting any local user to obtain setgid mail rights. New release http://www.procmail.org/procmail.tar.gz available from author."
procmail.screen.txt,Security vulnerability in procmail allows local users to dump the contents of any file to screen. Exploit description and recommended solution included.
qpop242.c,QPOP v2.4b2 remote root exploit code for FreeBSD 2.2.5 and BSDi 2.1.
realserver.passwd.tx..>,"Real Media Server v6.0 stores passwords in plain text in a world-readable file, and the G2 web admin ""feature"" stores passwords in plaintext in world readable access logs available to anyone."
redhat.security.upda..>,"Security vulnerabilities have been identified in various packages that ship with Red Hat Linux, including pine, mutt, sysklogd, zgv. Upgrades are strongly recommended; instructions included."
rocketmail.txt,"Security hole in RocketMail webmail service allows attacker to take over user account that has been inactive for relatively short period of time. Personal data, addressbooks, and other info compromised. No fix available yet."
rsync.permissions.tx..>,Directory permissions bug in all versions of rsync < 2.3.1 allows other users to possibly access your home directory. Recent release of rsync v2.3.1 rectifies this security hole.
